"Subject","Complement_type","Itemnum","LexTALE_score","rating","zrating","group","cen","nor"
"43","Z","279",50,7,0.778343656386667,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","327",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","328",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","329",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","330",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","331",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","332",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","333",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","334",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","335",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","336",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"74","S","42",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","43",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","44",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","45",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","46",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","47",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","48",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","49",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","50",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","51",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","213",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","214",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","215",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","216",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","217",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","218",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","219",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","220",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","221",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","222",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","270",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","271",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","272",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","273",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","274",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","275",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","276",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","277",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","278",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","279",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","327",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","328",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","329",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","330",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","331",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","332",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","Z","333",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","334",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
"74","S","335",75,NA,NA,"L2_English",3.4719222462203,0.23750941770477
